"","SALE_ID","NEIGHBORHOOD_ID","BUILDING_CLASS_FINAL_ROLL","ADDRESS","APARTMENT_NUMBER","ZIP_CODE","RESIDENTIAL_UNITS","COMMERCIAL_UNITS","GROSS_SQUARE_FEET","YEAR_BUILT","SALE_PRICE","SALE_DATE","DESCRIPTION","TYPE","NEIGHBORHOOD_NAME","BOROUGH_ID"
"9697",1299862,235,"A9","416 52ND   STREET",NA,11220,1,0,1507,1920,6e+05,2016-07-06,"MISCELLANEOUS ONE FAMILY","RESIDENTIAL","SUNSET PARK","3"
"9698",1299863,235,"C0","354 51ST   STREET",NA,11220,3,0,3078,1925,0,2016-07-06,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"9699",1299864,235,"C7","4409 FIFTH AVENUE",NA,11220,7,1,5132,1919,0,2016-07-06,"WALK-UP APT. OVER SIX FAMILIES WITH STORES","RESIDENTIAL","SUNSET PARK","3"
"9700",1299865,235,"C7","5516 4 AVENUE",NA,11220,9,1,11520,1931,2170000,2016-07-06,"WALK-UP APT. OVER SIX FAMILIES WITH STORES","RESIDENTIAL","SUNSET PARK","3"
"9701",1299866,235,"R1","318 20TH STREET","3B",11215,1,0,0,2015,952000,2016-07-06,"CONDO; RESIDENTIAL UNIT IN 2-10 UNIT BLDG.","RESIDENTIAL","SUNSET PARK","3"
"9702",1300189,235,"B3","334 20 STREET",NA,11215,2,0,1350,1905,1125000,2016-07-07,"TWO FAMILY CONVERTED FROM ONE FAMILY","RESIDENTIAL","SUNSET PARK","3"
"9703",1300190,235,"B9","425 62ND STREET",NA,11220,2,0,3120,1899,1,2016-07-07,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"9704",1300191,235,"C0","464 63RD STREET",NA,11220,3,0,3144,1901,0,2016-07-07,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"9705",1300192,235,"R4","531 52ND   STREET","3B",11220,1,0,0,0,450000,2016-07-07,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"9706",1300193,235,"RG","531 52ND   STREET","P4",11220,0,0,0,2006,0,2016-07-07,"INDOOR PARKING","COMMERCIAL","SUNSET PARK","3"
"9707",1300600,235,"B9","780 44TH STREET",NA,11220,2,0,2322,1935,0,2016-07-08,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"9708",1300601,235,"L9","341 39TH   STREET",NA,11232,0,22,129120,1926,0,2016-07-08,"MISCELLANEOUS LOFT","RESIDENTIAL","SUNSET PARK","3"
"9709",1300602,235,"F9","353 39TH   STREET",NA,11232,0,8,34720,1917,37600000,2016-07-08,"FACTORY; INDUSTRIAL-MISCELLANEOUS","COMMERCIAL","SUNSET PARK","3"
